"Leaders of Sudan, Ethiopia and Egypt said they were hopeful that the African Union (AU) could help them broker a deal to end a decade-long dispute over water supplies within two or three weeks.",enviroment
"Four major automakers will not take a position on legal challenges to the Trump administration's decision to dramatically weaken Obama-era fuel economy standards but want to weigh in on any court fix, according to a document seen by Reuters.",enviroment
"Carbon dioxide emissions from new cars in Europe rose for a third year running in 2019, provisional data from the European Union's environment agency (EEA) showed on Friday, with carmakers further lagging the bloc's upcoming climate goals.",enviroment
"The Trump administration on Thursday released its plan to open environmentally sensitive areas in Arctic Alaska to oil development, overturning some protections that go back decades.",enviroment
"A Colorado environmental group is reviving a push to get an anti-fracking measure on the U.S. state's November ballot, just two weeks after a prior sponsor said it was halting its efforts because of the coronavirus pandemic.",enviroment
"California on Thursday approved a groundbreaking policy to wean its trucking sector off of diesel fuel by requiring manufacturers to sell a rising number of zero-emission vehicles, starting in 2024.",enviroment
California's Air Resources Board voted on Thursday to require that manufacturers of medium-duty and large trucks sell a rising number of zero-emission vehicles starting in 2024.,enviroment
"Canadian pipeline operator Enbridge Inc has to halt Line 5 operations and disclose information related to the recent damage caused to a part of the oil pipeline, a Michigan circuit court judge ordered on Thursday.",enviroment
"Argentina and Brazil are monitoring the movement of a 15-square-kilometer locust swarm in Argentina's northeast, though authorities and specialists said so far it had not caused significant damage to crops in the South American countries.",enviroment
"A shallow earthquake of magnitude 6.4 struck 279 km (173.36 miles) southeast of Hotan in China on Friday, the U.S. Geological Survey said.",enviroment
Chile's environmental regulator on Thursday said it had filed charges against state mining company Codelco over a 2016 tailings spill and river and estuary contamination at its Andina mine in a mountainous region near the capital Santiago.,enviroment
"The attorney general for the District of Columbia on Thursday filed a lawsuit against Exxon Mobil Corp , BP Plc, Chevron Corp, and Royal Dutch Shell Plc for ""systematically and intentionally misleading"" consumers about the role their products play in causing climate change, the latest action by a U.S. attorney general against the oil and gas industry.",enviroment
"Amazon.com Inc has secured the naming rights to the new home stadium for the National Hockey League's Seattle franchise and pledged to make it the first ever net-zero carbon certified arena, the online retailer said on Thursday.",enviroment
"Pennsylvania government agencies systematically failed to oversee the oil and gas fracking industry and protect residents from the inherent risks of industry operations, according to the findings of a state grand jury.",enviroment
"Torrential rains in Ukraine have killed three people, forced hundreds from their homes and cut off villages in western regions, authorities said on Wednesday.",enviroment
"Indonesia has scaled back protection for some of the world's most important tropical forests ahead of the worst season for fires because of budget cuts due to the coronavirus, the environment ministry said.",enviroment
"India is considering imposing an import tax of 20-25% on solar modules and 15% on solar cells for a year beginning in August, its power minister said on Thursday.",enviroment
"L'Oreal aims to cut out non-recycled plastic packaging by 2030 and bring in greener products like solid shampoo bars under its flagship Garnier brand as it steps up an environmental push, its chief executive said on Thursday.",enviroment
"Shareholders in Mizuho Financial Group Inc on Thursday rejected a motion for it to align its business to the Paris Agreement, the global pact to fight climate change and its effects.",enviroment
"The International Energy Agency (IEA) on Thursday called for the European Union to accelerate low-carbon building renovations and introduce schemes to encourage consumers to replace inefficient old cars and fridges as part of a post-pandemic ""green"" recovery.",enviroment
